dataset,exp_name,seed,rollout_time,scores,returns,first_value,first_search_value,discount_return,prediction_error,step
antmaze-large-diverse-v0,lfq_bl,2,12,100.0,1.0,0.3170914947986603,0.26133042573928833,0.41276156366048206,0.45999230255672274,442
antmaze-large-diverse-v0,lfq_bl,2,13,100.0,1.0,0.32635268568992615,0.2933047115802765,0.27768116575802204,0.45179357651604757,640
antmaze-large-diverse-v0,lfq_bl,2,14,0.0,0.0,0.41617003083229065,0.18935012817382812,0.0,0.10055021819752515,999
antmaze-large-diverse-v0,lfq_bl,2,15,100.0,1.0,0.4503411054611206,0.3363199234008789,0.3825249948172384,0.47832323957349265,480
antmaze-large-diverse-v0,lfq_bl,2,16,0.0,0.0,0.42141199111938477,0.385165274143219,0.0,0.1530500671729325,999
antmaze-large-diverse-v0,lfq_bl,2,17,0.0,0.0,0.3225998878479004,0.3032096326351166,0.0,0.16074134883539012,999
antmaze-large-diverse-v0,lfq_bl,2,18,100.0,1.0,0.44291597604751587,0.28217118978500366,0.3809964249379487,0.45998578796208944,482
antmaze-large-diverse-v0,lfq_bl,2,19,100.0,1.0,0.4379071593284607,0.3020640015602112,0.30691587992607167,0.43345482177981237,590
antmaze-large-diverse-v0,lfq_bl,2,20,100.0,1.0,0.37696051597595215,0.33034855127334595,0.3537943785791255,0.57509291490488,519
antmaze-large-diverse-v0,lfq_bl,3,1,0.0,0.0,0.2679465115070343,0.09430062025785446,0.0,0.3254803572733442,999
antmaze-large-diverse-v0,lfq_bl,3,2,100.0,1.0,0.30940961837768555,0.255825012922287,0.405391016634455,0.37030917960342236,451
antmaze-large-diverse-v0,lfq_bl,3,3,100.0,1.0,0.29786989092826843,0.14439043402671814,0.2821643185451634,0.503107337498435,632
antmaze-large-diverse-v0,lfq_bl,3,4,100.0,1.0,0.3082706332206726,0.1776738315820694,0.3325046384126844,0.5620829240846298,550
antmaze-large-diverse-v0,lfq_bl,3,5,100.0,1.0,0.2797575891017914,0.24261844158172607,0.29546064665887317,0.4125602679512526,609
antmaze-large-diverse-v0,lfq_bl,3,6,100.0,1.0,0.33696448802948,0.2097271978855133,0.26465458043013673,0.4876457509712543,664
antmaze-large-diverse-v0,lfq_bl,3,7,0.0,0.0,0.23620422184467316,0.1923183798789978,0.0,0.25894083679161367,999
antmaze-large-diverse-v0,lfq_bl,3,8,0.0,0.0,0.30501529574394226,0.2563883662223816,0.0,0.08171905742445679,999
antmaze-large-diverse-v0,lfq_bl,3,9,100.0,1.0,0.2913047969341278,0.21600329875946045,0.23004738713146616,0.5042099170956917,734
antmaze-large-diverse-v0,lfq_bl,3,10,100.0,1.0,0.27134767174720764,0.2093886435031891,0.30876476581388335,0.3559805502524868,587
antmaze-large-diverse-v0,lfq_bl,3,11,100.0,1.0,0.2501155734062195,0.15041041374206543,0.4045802346011861,0.3169893782632953,452
antmaze-large-diverse-v0,lfq_bl,3,12,100.0,1.0,0.3460579514503479,0.2597764730453491,0.2694663521534177,0.3764827832928362,655
antmaze-large-diverse-v0,lfq_bl,3,13,100.0,1.0,0.31353649497032166,0.19309790432453156,0.4339460273019284,0.6197677062207674,417
antmaze-large-diverse-v0,lfq_bl,3,14,0.0,0.0,0.28267693519592285,0.2222164422273636,0.0,0.15973456582554524,999
antmaze-large-diverse-v0,lfq_bl,3,15,0.0,0.0,0.23910927772521973,0.1749696433544159,0.0,0.17400250178700838,999
antmaze-large-diverse-v0,lfq_bl,3,16,0.0,0.0,0.2272295504808426,0.19588707387447357,0.0,0.24579850857765037,999
antmaze-large-diverse-v0,lfq_bl,3,17,100.0,1.0,0.2740900218486786,0.17519257962703705,0.3559256643043855,0.5844359396781563,516
antmaze-large-diverse-v0,lfq_bl,3,18,100.0,1.0,0.2657390236854553,0.12060890346765518,0.35735364948773846,0.6020676631268239,514
antmaze-large-diverse-v0,lfq_bl,3,19,0.0,0.0,0.2686997652053833,0.18664348125457764,0.0,0.3344256342403322,999
antmaze-large-diverse-v0,lfq_bl,3,20,100.0,1.0,0.25773584842681885,0.1616246998310089,0.46824715561129754,0.48165215169147635,379
antmaze-large-diverse-v0,lfq_bl,4,1,100.0,1.0,0.3840295374393463,0.1679771989583969,0.3351780290930648,0.4113028613627976,546
antmaze-large-diverse-v0,lfq_bl,4,2,100.0,1.0,0.4070231318473816,0.219205841422081,0.4330781352473245,0.4417906258581013,418
antmaze-large-diverse-v0,lfq_bl,4,3,0.0,0.0,0.3807213008403778,0.19114390015602112,0.0,0.1576369822659892,999
antmaze-large-diverse-v0,lfq_bl,4,4,100.0,1.0,0.40754878520965576,0.1723022311925888,0.399749481964232,0.4682197504511573,458
antmaze-large-diverse-v0,lfq_bl,4,5,100.0,1.0,0.28154319524765015,0.2305891066789627,0.38947980720143466,0.5103841337678178,471
antmaze-large-diverse-v0,lfq_bl,4,6,100.0,1.0,0.36926212906837463,0.19973652064800262,0.27491543915478445,0.3330600828423563,645
antmaze-large-diverse-v0,lfq_bl,4,7,0.0,0.0,0.38765692710876465,0.20200224220752716,0.0,0.585076851972656,999
antmaze-large-diverse-v0,lfq_bl,4,8,0.0,0.0,0.3261728584766388,0.18430955708026886,0.0,0.4447571357230225,999
antmaze-large-diverse-v0,lfq_bl,4,9,100.0,1.0,0.3410676121711731,0.23267050087451935,0.25889005571779355,0.3516157375806804,675
antmaze-large-diverse-v0,lfq_bl,4,10,0.0,0.0,0.3639179766178131,0.1652907431125641,0.0,0.2569667168790291,999
antmaze-large-diverse-v0,lfq_bl,4,11,0.0,0.0,0.3585484027862549,0.20950503647327423,0.0,0.2569643054110962,999
antmaze-large-diverse-v0,lfq_bl,4,12,100.0,1.0,0.37613072991371155,0.19867698848247528,0.2512311511392216,0.3864605078606541,690
antmaze-large-diverse-v0,lfq_bl,4,13,100.0,1.0,0.35729965567588806,0.19096338748931885,0.2467449993826165,0.416806455599933,699
antmaze-large-diverse-v0,lfq_bl,4,14,100.0,1.0,0.26980555057525635,0.15604154765605927,0.29486972536555545,6.042649125842046,610
antmaze-large-diverse-v0,lfq_bl,4,15,100.0,1.0,0.36189618706703186,0.19706664979457855,0.2502272314592693,0.4847270585944268,692
antmaze-large-diverse-v0,lfq_bl,4,16,0.0,0.0,0.2772037088871002,0.1688118726015091,0.0,0.34498572351584383,999
antmaze-large-diverse-v0,lfq_bl,4,17,100.0,1.0,0.4120236933231354,0.1532636433839798,0.44628073412045166,15.968348566330027,403
antmaze-large-diverse-v0,lfq_bl,4,18,100.0,1.0,0.3616994023323059,0.16863931715488434,0.19797388308979855,8.311907479203576,809
antmaze-large-diverse-v0,lfq_bl,4,19,0.0,0.0,0.39103347063064575,0.16105812788009644,0.0,0.4718337073585767,999
antmaze-large-diverse-v0,lfq_bl,4,20,0.0,0.0,0.2546624541282654,0.22770752012729645,0.0,0.48366505252190767,999
antmaze-large-diverse-v0,lfq_bl,5,1,100.0,1.0,0.3027629554271698,0.3120199739933014,0.22324175304983002,0.39207234214773157,749
antmaze-large-diverse-v0,lfq_bl,5,2,100.0,1.0,0.3048609495162964,0.2943689525127411,0.33719716843523234,0.5419514461536145,543
antmaze-large-diverse-v0,lfq_bl,5,3,0.0,0.0,0.3176649212837219,0.32800599932670593,0.0,0.5345744062439217,999
antmaze-large-diverse-v0,lfq_bl,5,4,0.0,0.0,0.2983843982219696,0.2390199601650238,0.0,0.0721745774928239,999
antmaze-large-diverse-v0,lfq_bl,5,5,100.0,1.0,0.2684475779533386,0.3100407123565674,0.30814723628225554,0.6905493945433566,588
antmaze-large-diverse-v0,lfq_bl,5,6,100.0,1.0,0.28675180673599243,0.28282761573791504,0.2568251403530489,0.4171865188494611,679
antmaze-large-diverse-v0,lfq_bl,5,7,0.0,0.0,0.3472064137458801,0.22804903984069824,0.0,0.1863398609035886,999
antmaze-large-diverse-v0,lfq_bl,5,8,100.0,1.0,0.297911137342453,0.4420984387397766,0.3440158925272555,0.43373130676371163,533
antmaze-large-diverse-v0,lfq_bl,5,9,0.0,0.0,0.28622475266456604,0.28685227036476135,0.0,0.1954138289291334,999
antmaze-large-diverse-v0,lfq_bl,5,10,100.0,1.0,0.3650977909564972,0.43595027923583984,0.2337614942153141,0.41746031978779363,726
antmaze-large-diverse-v0,lfq_bl,5,11,100.0,1.0,0.29142212867736816,0.38734254240989685,0.29310404309110866,0.44084341166309826,613
antmaze-large-diverse-v0,lfq_bl,5,12,100.0,1.0,0.2894534468650818,0.2741857171058655,0.5196213668462683,0.3131890256945301,327
antmaze-large-diverse-v0,lfq_bl,5,13,100.0,1.0,0.29035109281539917,0.26963576674461365,0.27381687705992197,0.5145785292685908,647
antmaze-large-diverse-v0,lfq_bl,5,14,0.0,0.0,0.320481538772583,0.38635438680648804,0.0,0.11768578949824147,999
antmaze-large-diverse-v0,lfq_bl,5,15,0.0,0.0,0.3197517693042755,0.3189446032047272,0.0,0.20304161068006854,999
antmaze-large-diverse-v0,lfq_bl,5,16,100.0,1.0,0.3017672598361969,0.376929372549057,0.5343913539263195,0.34789123154614066,313
antmaze-large-diverse-v0,lfq_bl,5,17,0.0,0.0,0.2895088493824005,0.2524801194667816,0.0,0.23063060607566424,999
antmaze-large-diverse-v0,lfq_bl,5,18,0.0,0.0,0.2892194092273712,0.3674474060535431,0.0,0.1697168204261689,999
antmaze-large-diverse-v0,lfq_bl,5,19,100.0,1.0,0.3061862587928772,0.4421156942844391,0.24040605209854513,0.49101225542358484,712
antmaze-large-diverse-v0,lfq_bl,5,20,100.0,1.0,0.3319002091884613,0.3228861689567566,0.2901847033970367,4.255307112119917,618
hopper-medium-expert-v2,baseline,1,1,113.56253595643237,3675.702539093715,268.9076232910156,288.7024230957031,271.3081774873353,0.026164535964055925,999
hopper-medium-expert-v2,baseline,1,2,112.46177244014328,3639.877394549026,268.830322265625,290.0341796875,270.6402165762231,0.01587997194752331,999
hopper-medium-expert-v2,baseline,1,3,112.77520320418766,3650.0782253909642,268.90350341796875,289.6762390136719,270.21658858967106,0.01995823922226172,999
hopper-medium-expert-v2,baseline,1,4,112.34226798947388,3635.988035794298,268.2348327636719,288.7593078613281,271.38650703702854,0.017385399284855812,999
hopper-medium-expert-v2,baseline,1,5,112.37127784719677,3636.9321825894663,268.7869567871094,290.59375,270.9310676589535,0.02868805013011479,999
hopper-medium-expert-v2,baseline,1,6,112.55358804674125,3642.865599853031,268.28936767578125,288.4391784667969,270.8977586288648,0.023011001893131253,999
hopper-medium-expert-v2,baseline,1,7,113.36137658776455,3669.1556619921394,268.2406921386719,289.2201843261719,270.7941699179818,0.0339965405910115,999
hopper-medium-expert-v2,baseline,1,8,112.98635532400326,3656.950323803903,269.1194152832031,291.3240966796875,271.92176171819654,0.04637959824507546,999
hopper-medium-expert-v2,baseline,1,9,112.53702358528864,3642.326497478122,269.2019348144531,288.2650146484375,270.60157406518374,0.019483947906291776,999
hopper-medium-expert-v2,baseline,1,10,113.23269335211049,3664.9675730433637,269.33746337890625,293.03839111328125,271.83103747981227,0.017900249648015547,999
hopper-medium-expert-v2,baseline,1,11,111.90619766287983,3621.7958117146445,268.590087890625,291.6965637207031,269.80203366452486,0.0224717804189425,999
hopper-medium-expert-v2,baseline,1,12,113.12703715657506,3661.5289157649513,268.57830810546875,289.01751708984375,270.6425573819944,0.03498700422828277,999
hopper-medium-expert-v2,baseline,1,13,113.14425341931762,3662.089231484127,269.81915283203125,289.83331298828125,272.7561094877234,0.03105381532919251,999
hopper-medium-expert-v2,baseline,1,14,111.9109516894285,3621.9505349460696,269.78656005859375,289.3083190917969,270.72621576353504,0.01737795913522904,999
hopper-medium-expert-v2,baseline,1,15,112.6235434013891,3645.142347451265,269.79644775390625,289.16253662109375,270.23184664570135,0.017466725876361073,999
hopper-medium-expert-v2,baseline,1,16,112.53312428299256,3642.1995918655057,269.50030517578125,289.49981689453125,271.42273500611304,0.019798508245733388,999
hopper-medium-expert-v2,baseline,1,17,112.46124315549272,3639.860168597375,269.4461669921875,293.9787902832031,271.90631637982204,0.017332213370027567,999
